transcription,file_name
IT IS LATE MORNING ON THE OLD WALL CLOCK,data/american/speaker_01/american_s01_316.wav
LET'S ALL JOIN AS WE SING THE LAST CHORUS,data/american/speaker_01/american_s01_317.wav
THE LAST SWITCH CANNOT BE TURNED OFF,data/american/speaker_01/american_s01_318.wav
THE FIGHT WILL END IN JUST SIX MINUTES,data/american/speaker_01/american_s01_319.wav
THE STORE WALLS WERE LINED WITH COLORED FROCKS,data/american/speaker_01/american_s01_320.wav
THE PEACE LEAGUE MET TO DISCUSS THEIR PLANS,data/american/speaker_01/american_s01_321.wav
THE RISE TO FAME OF A PERSON TAKES LUCK,data/american/speaker_01/american_s01_322.wav
PAPER IS SCARCE,data/american/speaker_01/american_s01_323.wav
SO WRITE WITH MUCH CARE,data/american/speaker_01/american_s01_324.wav
THE QUICK FOX JUMPED ON THE SLEEPING CAT,data/american/speaker_01/american_s01_325.wav
THE NOZZLE OF THE FIREHOSE WAS BRIGHT BRASS,data/american/speaker_01/american_s01_326.wav
SCREW THE ROUND CAP ON AS TIGHT AS NEEDED,data/american/speaker_01/american_s01_327.wav
TIME BRINGS US MANY CHANGES,data/american/speaker_01/american_s01_328.wav
THE PURPLE TIE WAS TEN YEARS OLD,data/american/speaker_01/american_s01_329.wav
MEN THINK AND PLAN AND SOMETIMES ACT,data/american/speaker_01/american_s01_330.wav
FILL THE INK JAR WITH STICKY GLUE,data/american/speaker_01/american_s01_331.wav
HE SMOKE A BIG PIPE WITH STRONG CONTENTS,data/american/speaker_01/american_s01_332.wav
WE NEED GRAIN TO KEEP OUR MULES HEALTHY,data/american/speaker_01/american_s01_333.wav
PACK THE RECORDS IN A NEAT THIN CASE,data/american/speaker_01/american_s01_334.wav
THE CRUNCH FEET IN THE SNOW WAS THE ONLY SOUND,data/american/speaker_01/american_s01_335.wav
THE COPPER BOWL SHONE IN THE SUN'S RAYS,data/american/speaker_01/american_s01_336.wav
BOARDS WILL WARP UNLESS KEPT DRY,data/american/speaker_01/american_s01_337.wav
THE PLUSH CHAIR LEANED AGAINST THE WALL,data/american/speaker_01/american_s01_338.wav
GLASS WILL CLINK WHEN STRUCK BY METAL,data/american/speaker_01/american_s01_339.wav
BATHE AND RELAX IN THE COOL GREEN GRASS,data/american/speaker_01/american_s01_340.wav
NINE ROWS OF SOLDIERS STOOD IN A LINE,data/american/speaker_01/american_s01_341.wav
THE BEACH IS DRY AND SHALLOW AT LOW TIDE,data/american/speaker_01/american_s01_342.wav
THE IDEA IS TO SOW BOTH EDGES STRAIGHT,data/american/speaker_01/american_s01_343.wav
THE KITTEN CHASED THE DOG DOWN THE STREET,data/american/speaker_01/american_s01_344.wav
PAGES BOUND IN CLOTH MAKE A BOOK,data/american/speaker_01/american_s01_345.wav
TRY TO TRACE THE FINE LINES OF THE PAINTING,data/american/speaker_01/american_s01_346.wav
WOMEN FORM LESS THAN HALF OF THE GROUP,data/american/speaker_01/american_s01_347.wav
THE ZONES MERGE IN THE CENTRAL PART OF TOWN,data/american/speaker_01/american_s01_348.wav
A GEM IN THE ROUGH NEEDS WORK TO POLISH,data/american/speaker_01/american_s01_349.wav
CODE IS USED WHEN SECRETS ARE SENT,data/american/speaker_01/american_s01_350.wav
MOST OF THE NEWS IS EASY FOR US TO HEAR,data/american/speaker_01/american_s01_351.wav
HE USED THE LATHE TO MAKE BRASS OBJECTS,data/american/speaker_01/american_s01_352.wav
THE VAIN ON TOP OF THE POLE REVOLVED IN THE WIND,data/american/speaker_01/american_s01_353.wav
MINCE PIE IS A DISH SERVE TO CHILDREN,data/american/speaker_01/american_s01_354.wav
THE CLAN GATHERED ON EACH DULL NIGHT,data/american/speaker_01/american_s01_355.wav
LET IT BURN,data/american/speaker_01/american_s01_356.wav
IT GIVES US WARMTH AND COMFORT,data/american/speaker_01/american_s01_357.wav
A CASTLE BUILT FROM SAND FAILS TO ENDURE,data/american/speaker_01/american_s01_358.wav
A CHILD'S WIT SAVE THE DAY FOR US,data/american/speaker_01/american_s01_359.wav
TACK THE STRIP OF CARPET TO THE WORN FLOOR,data/american/speaker_01/american_s01_360.wav
NEXT TUESDAY WE MUST VOTE,data/american/speaker_01/american_s01_361.wav
POUR THE STEW FROM THE POT INTO THE PLATE,data/american/speaker_01/american_s01_362.wav
EACH PENNY SHONE LIKE NEW,data/american/speaker_01/american_s01_363.wav
THE MAN WENT TO THE WOODS TO GATHER STICKS,data/american/speaker_01/american_s01_364.wav
THE DIRT PILES WERE LINES ALONG THE ROAD,data/american/speaker_01/american_s01_365.wav
THE LOGS FELL AND TUMBLED INTO THE CLEAR STREAM,data/american/speaker_01/american_s01_366.wav
JUST HOIST IT UP AND TAKE IT AWAY,data/american/speaker_01/american_s01_367.wav
A RIPE PLUM IS FIT FOR A KING'S PALATE,data/american/speaker_01/american_s01_368.wav
OUR PLANS RIGHT NOW ARE HAZY,data/american/speaker_01/american_s01_369.wav
BRASS RINGS ARE SOLD BY THESE NATIVES,data/american/speaker_01/american_s01_370.wav
IT TAKES A GOOD TRAP TO CAPTURE A BEAR,data/american/speaker_01/american_s01_371.wav
FEED THE WHITE MOUSE SOME FLOWER SEEDS,data/american/speaker_01/american_s01_372.wav
THE THAW CAME EARLY AND FREED THE STREAM,data/american/speaker_01/american_s01_373.wav
HE TOOK THE LEAD AND KEPT IT THE WHOLE DISTANCE,data/american/speaker_01/american_s01_374.wav
THE KEY YOU DESIGNED WILL FIT THE LOOK,data/american/speaker_01/american_s01_375.wav
PLEAD TO THE COUNCIL TO FREE THE POOR THIEF,data/american/speaker_01/american_s01_376.wav
BETTER HASH IS MADE OF RARE BEEF,data/american/speaker_01/american_s01_377.wav
THIS PLANK WAS MADE FOR WALKING ON,data/american/speaker_01/american_s01_378.wav
THE LAKE SPARKLED IN THE RED HOT SUN,data/american/speaker_01/american_s01_379.wav
HE CRAWLED WITH CARE ALONG THE LEDGE,data/american/speaker_01/american_s01_380.wav
TEND THE SHEEP WHILE THE DOG WANDERS,data/american/speaker_01/american_s01_381.wav
IT TAKES A LOT OF HELP TO FINISH THESE,data/american/speaker_01/american_s01_382.wav
MARK THE SPOT WITH A SIGN PAINTED RED,data/american/speaker_01/american_s01_383.wav
TAKE TWO SHARES AS A FAIR PROFIT,data/american/speaker_01/american_s01_384.wav
THE FUR OF CATS GOES BY MANY NAMES,data/american/speaker_01/american_s01_385.wav
NORTH WINDS BRING COLDS AND FEVERS,data/american/speaker_01/american_s01_386.wav
HE ASKS NO PERSON TO VOUCH FOR HIM,data/american/speaker_01/american_s01_387.wav
GO NOW AND COME HERE LATER,data/american/speaker_01/american_s01_388.wav
A SASH OF GOLD SILK WILL TRIM HER DRESS,data/american/speaker_01/american_s01_389.wav
SOAP CAN WASH MOST DIRT AWAY,data/american/speaker_01/american_s01_390.wav
THAT MOVE MEANS THE GAME IS OVER,data/american/speaker_01/american_s01_391.wav
HE WROTE DOWN A LONG LIST OF ITEMS,data/american/speaker_01/american_s01_392.wav
A SIEGE WILL CRACK THE STRONG DEFENCE,data/american/speaker_01/american_s01_393.wav
GRAPE JUICE AND WATER MIX WELL,data/american/speaker_01/american_s01_394.wav
ROADS ARE PAVED WITH STICKE TAR,data/american/speaker_01/american_s01_395.wav
FAKE STONES SHINE BUT COST LITTLE,data/american/speaker_01/american_s01_396.wav
THE DRIP OF THE RAIN MADE A PLEASANT SOUND,data/american/speaker_01/american_s01_397.wav
SMOKE POURED OUT OF EVERY CRACK,data/american/speaker_01/american_s01_398.wav
SERVE THE HOT RUM TO THE TIRED HEROES,data/american/speaker_01/american_s01_399.wav
MUCH OF THIS STORY MAKES GOOD SENSE,data/american/speaker_01/american_s01_400.wav
THE SUN CAME UP TO LIGHT THE EASTERN SKY,data/american/speaker_01/american_s01_401.wav
HEAVE THE LINE OVER THE PORT SIDE,data/american/speaker_01/american_s01_402.wav
A LATHE CUTS AND TRIMS ANY WOOD,data/american/speaker_01/american_s01_403.wav
IT'S A DENSE CROWD IN TWO DISTINCT WAYS,data/american/speaker_01/american_s01_404.wav
HIS HIP STRUCK THE KNEE OF THE NEXT PLAYER,data/american/speaker_01/american_s01_405.wav
THE STALE SMELL OF OLD BEER LINGERS,data/american/speaker_01/american_s01_406.wav
THE DESK WAS FIRM ON THE SHAKY FLOOR,data/american/speaker_01/american_s01_407.wav
IT TAKES HEAT TO BRING OUT THE ODOR,data/american/speaker_01/american_s01_408.wav
BEEF IS SCARCER THAN SOME LAMB,data/american/speaker_01/american_s01_409.wav
RAISE THE SAIL AND STEER THE SHIP NORTHWARD,data/american/speaker_01/american_s01_410.wav
A CONE COSTS FIVE CENTS ON MONDAYS,data/american/speaker_01/american_s01_411.wav
A POD IS WHAT PEAS ALWAYS GROW IN,data/american/speaker_01/american_s01_412.wav
JERK THAT DART FROM THE CORK TARGET,data/american/speaker_01/american_s01_413.wav
NO CEMENT WILL HOLD HARD WOOD,data/american/speaker_01/american_s01_414.wav
WE NOW HAVE A NEW BASE FOR SHIPPING,data/american/speaker_01/american_s01_415.wav
A LIST OF NAMES IS CARVED AROUND THE BASE,data/american/speaker_01/american_s01_416.wav
THE SHEEP WERE LED HOME BY A DOG,data/american/speaker_01/american_s01_417.wav
THREE FOR A DIME,data/american/speaker_01/american_s01_418.wav
THE YOUNG PEDDLER CRIED,data/american/speaker_01/american_s01_419.wav
THE SENSE OF SMELL IS BETTER THAN THAT OF TOUCH,data/american/speaker_01/american_s01_420.wav
NO HARDSHIP SEEMED TO MAKE HIM SAD,data/american/speaker_01/american_s01_421.wav
GRACE MAKES UP THE LACK OF BEAUTY,data/american/speaker_01/american_s01_422.wav
NODGE GENTLY BUT WAKE HER NOW,data/american/speaker_01/american_s01_423.wav
THE NEWS STRUCK DOUBT INTO RESTLESS MINDS,data/american/speaker_01/american_s01_424.wav
ONCE WE STOOD BESIDE THE SHORE,data/american/speaker_01/american_s01_425.wav
A CHINK IN THE WALL ALLOWED A DRAFT TO BLOW,data/american/speaker_01/american_s01_426.wav
FASTEN TWO PINS ON EACH SIDE,data/american/speaker_01/american_s01_427.wav
A COLD DIP RESTORES HEALTH AND ZEST.,data/american/speaker_01/american_s01_428.wav
HE TAKES THE OATH OF OFFICE EACH MARCH,data/american/speaker_01/american_s01_429.wav
THE SAND DRIFTS OVER THE SILL OF THE OLD HOUSE,data/american/speaker_01/american_s01_430.wav
THE POINT OF THE STEEL PEN WAS BENT AND TWISTED,data/american/speaker_01/american_s01_431.wav
THERE IS A LAG BETWEEN THOUGHT AND ACT,data/american/speaker_01/american_s01_432.wav
SEED IS NEEDED TO PLANT THE SPRING CORN,data/american/speaker_01/american_s01_433.wav
DRAW THE CHART WITH HEAVY BLACK LINES,data/american/speaker_01/american_s01_434.wav
THE BOY OWED HIS PAL THIRTY CENTS,data/american/speaker_01/american_s01_435.wav
THE CHAP SLIPPED INTO THE CROWD AND WAS LOST,data/american/speaker_01/american_s01_436.wav
HATS ARE WORN TO TEA AND NOT TO DINNER,data/american/speaker_01/american_s01_437.wav
THE RAMP LED UP TO THE WIDE HIGHWAY,data/american/speaker_01/american_s01_438.wav
BEAT THE DUST FROM THE RUG ONTO THE LAWN,data/american/speaker_01/american_s01_439.wav
SAY IT SLOWLY BUT MAKE IT RING CLEAR,data/american/speaker_01/american_s01_440.wav
THE STRAW NEST HOUSED FIVE ROBINS,data/american/speaker_01/american_s01_441.wav
SCREEN THE PORCH WITH WOVEN STRAW MATS,data/american/speaker_01/american_s01_442.wav
THIS HORSE WILL NOSE HIS WAY TO THE FINISH,data/american/speaker_01/american_s01_443.wav
THE DRY WAX PROTECTS THE DEEP SCRATCH,data/american/speaker_01/american_s01_444.wav
HE PICKED UP THE DICE FOR A SECOND ROLL,data/american/speaker_01/american_s01_445.wav
THESE COINS WILL BE NEEDED TO PAY HIS DEBT,data/american/speaker_01/american_s01_446.wav
THE NAG PULLED THE FRAIL CART ALONG,data/american/speaker_01/american_s01_447.wav
TWIST THE VALVE AND RELEASE HOT STEAM,data/american/speaker_01/american_s01_448.wav
THE VAMP OF THE SHOE HAD A GOLD BUCKLE,data/american/speaker_01/american_s01_449.wav
THE SMELL OF BURNED RAGS ITCHES MY NOSE,data/american/speaker_01/american_s01_450.wav
NEW PANTS LACK CUFFS AND POCKETS,data/american/speaker_01/american_s01_451.wav
THE MARSH WILL FREEZE WHEN COLD ENOUGH,data/american/speaker_01/american_s01_452.wav
THEY SLICE THE SAUSAGE THIN WITH A KNIFE,data/american/speaker_01/american_s01_453.wav
THE BLOOM OF THE ROSE LASTS A FEW DAYS,data/american/speaker_01/american_s01_454.wav
A GREY MARE WALKED BEFORE THE COLT,data/american/speaker_01/american_s01_455.wav
BREAKFAST BUNS ARE FINE WITH A HOT DRINK,data/american/speaker_01/american_s01_456.wav
BOTTLES HOLD FOUR KINDS OF RUM,data/american/speaker_01/american_s01_457.wav
THE MAN WORE A FEATHER IN HIS FELT HAT,data/american/speaker_01/american_s01_458.wav
HE WHEELED THE BIKE PAST THE WINDING ROAD,data/american/speaker_01/american_s01_459.wav
DROP THE ASHES ON THE WORN OLD RUG,data/american/speaker_01/american_s01_460.wav
THE DESK AND BOTH CHAIRS WERE PAINTED TAN,data/american/speaker_01/american_s01_461.wav
THROW OUT THE USED PAPER CUP AND PLATE,data/american/speaker_01/american_s01_462.wav
A CLEAN NECK MEANS A NEAT COLLAR,data/american/speaker_01/american_s01_463.wav
THE COUCH COVER AND HALL DRAPES WERE BLUE,data/american/speaker_01/american_s01_464.wav
THE STEMS OF THE TALL GLASSES CRACKED AND BROKE,data/american/speaker_01/american_s01_465.wav
THE WALL PHONE RANG LOUD AND OFTEN,data/american/speaker_01/american_s01_466.wav
THE CLOTHES DRIED ON A THIN WOODEN RACK,data/american/speaker_01/american_s01_467.wav
TURN OUT THE LANTERN WHICH GIVES US LIGHT,data/american/speaker_01/american_s01_468.wav
THE CLEAT SANK DEEPLY INTO THE SOFT TURF,data/american/speaker_01/american_s01_469.wav
THE BILLS WERE MAILED PROMPTLY ON THE TENTH OF THE MONTH,data/american/speaker_01/american_s01_470.wav
TO HAVE IS BETTER THAN TO WAIT AND HOPE,data/american/speaker_01/american_s01_471.wav
THE PRICE IS FAIR FOR A GOOD ANTIQUE CLOCK,data/american/speaker_01/american_s01_472.wav
THE MUSIC PLAYED ON WHILE THEY TALKED,data/american/speaker_01/american_s01_473.wav
DISPENSE WITH A VEST ON A DAY LIKE THIS,data/american/speaker_01/american_s01_474.wav
THE BUNCH OF GRAPES WAS PRESSED INTO WINE,data/american/speaker_01/american_s01_475.wav
HE SENT THE FIGS,data/american/speaker_01/american_s01_476.wav
BUT KEPT THE RIPE CHERRIES,data/american/speaker_01/american_s01_477.wav
THE HINGE ON THE DOOR CREAKED WITH OLD AGE,data/american/speaker_01/american_s01_478.wav
THE SCREEN BEFORE THE FIRE KEPT IN THE SPARKS,data/american/speaker_01/american_s01_479.wav
FLY BY NIGHT AND YOU WASTE LITTLE TIME,data/american/speaker_01/american_s01_480.wav
THICK GLASSES HELPED HIM READ THE PRINT,data/american/speaker_01/american_s01_481.wav
BIRTH AND DEATH MARKS THE LIMITS OF LIFE,data/american/speaker_01/american_s01_482.wav
THE CHAIR LOOKED STRONG BUT HAD NO BOTTOM,data/american/speaker_01/american_s01_483.wav
THE KITE FLEW WILDLY IN THE HIGH WIND,data/american/speaker_01/american_s01_484.wav
A FUR MUFF IS STYLISH ONCE MORE,data/american/speaker_01/american_s01_485.wav
THE TIN BOXS HELD PRICELESS STONES,data/american/speaker_01/american_s01_486.wav
WE NEED AN END OF ALL SUCH MATTER,data/american/speaker_01/american_s01_487.wav
THE CASE WAS PUZZLING TO THE OLD AND WISE,data/american/speaker_01/american_s01_488.wav
THE BRIGHT LANTERNS WERE GAY ON THE DARK LAWN,data/american/speaker_01/american_s01_489.wav
WE DON'T GET MUCH MONEY BUT WE HAVE FUN,data/american/speaker_01/american_s01_490.wav
THE YOUTH DROVE WITH ZEST,data/american/speaker_01/american_s01_491.wav
BUT LITTLE SKILL,data/american/speaker_01/american_s01_492.wav
FIVE YEARS HE LIVED WITH A SHAGGY DOG,data/american/speaker_01/american_s01_493.wav
A FENCE CUT THROUGH THE CORNER LOT,data/american/speaker_01/american_s01_494.wav
THE WAY TO SAVE MONEY IS NOT TO SPEND MUCH,data/american/speaker_01/american_s01_495.wav
SHUT THE HATCH BEFORE THE WAVES PUSH IT IN,data/american/speaker_01/american_s01_496.wav
THE ODOR OF SPRING MAKES YOUNG HEARTS JUMP,data/american/speaker_01/american_s01_497.wav
CRACK THE WALNUT WITH YOUR SHARP SIDE TEETH,data/american/speaker_01/american_s01_498.wav
HE OFFERED PROOF IN THE FORM OF A LARGE CHART,data/american/speaker_01/american_s01_499.wav
SEND THE STUFF IN A THICK PAPER BAG,data/american/speaker_01/american_s01_500.wav
A QUART OF MILK IS WATER FOR THE MOST PART,data/american/speaker_01/american_s01_501.wav
THEY TOLD WILD TALES TO FRIGHTEN HIM,data/american/speaker_01/american_s01_502.wav
THE THREE STORY HOUSE WAS BUILT OF STONE,data/american/speaker_01/american_s01_503.wav
IN THE REAR OF THE GROUND FLOOR WAS A LARGE PASSAGE,data/american/speaker_01/american_s01_504.wav
A MAN IN A BLUE SWEATER SAT AT THE DESK,data/american/speaker_01/american_s01_505.wav
OATS ARE A FOOD EATEN BY HORSE AND MAN,data/american/speaker_01/american_s01_506.wav
THEIR EYELIDS DROOP FOR WANT OF SLEEP,data/american/speaker_01/american_s01_507.wav
A SIP OF TEA REVIVES HIS TIRED FRIEND,data/american/speaker_01/american_s01_508.wav
THERE ARE MANY WAYS TO DO THESE THINGS,data/american/speaker_01/american_s01_509.wav
TUCK THE SHEET UNDER THE EDGE OF THE MAT,data/american/speaker_01/american_s01_510.wav
A FORCE EQUAL TO THAT WOULD MOVE THE EARTH,data/american/speaker_01/american_s01_511.wav
WE LIKE TO SEE CLEAR WEATHER,data/american/speaker_01/american_s01_512.wav
THE WORK OF THE TAILOR IS SEEN ON EACH SIDE,data/american/speaker_01/american_s01_513.wav
TAKE A CHANCE AND WIN A CHINA DOLL,data/american/speaker_01/american_s01_514.wav
SHAKE THE DUST FROM YOUR SHOES,data/american/speaker_01/american_s01_515.wav
STRANGER,data/american/speaker_01/american_s01_516.wav
SHE WAS KIND TO SICK OLD PEOPLE,data/american/speaker_01/american_s01_517.wav
THE SQUARE WOODEN CRATE WAS PACKED TO BE SHIPPED,data/american/speaker_01/american_s01_518.wav
THE DUSTY BENCH STOOD BY THE STONE WALL,data/american/speaker_01/american_s01_519.wav
WE DRESS TO SUIT THE WEATHER OF MOST DAYS,data/american/speaker_01/american_s01_520.wav
SMILE WHEN YOU SAY NASTY WORDS,data/american/speaker_01/american_s01_521.wav
A BOWL OF RICE IS FREE WITH CHICKEN STEW,data/american/speaker_01/american_s01_522.wav
THE WATER IN THIS WELL IS A SOURCE OF GOOD HEALTH,data/american/speaker_01/american_s01_523.wav
TAKE SHELTER IN THIS TENT,data/american/speaker_01/american_s01_524.wav
BUT KEEP STILL,data/american/speaker_01/american_s01_525.wav
THAT GUY IS THE WRITER OF A FEW BANNED BOOKS,data/american/speaker_01/american_s01_526.wav
THE LITTLE TALES THEY TELL ARE FALSE,data/american/speaker_01/american_s01_527.wav
THE DOOR WAS BARRED,data/american/speaker_01/american_s01_528.wav
LOOKED,data/american/speaker_01/american_s01_529.wav
AND BOLTED AS WELL,data/american/speaker_01/american_s01_530.wav
RIPE PEARS ARE FIT FOR A QUEEN'S TABLE,data/american/speaker_01/american_s01_531.wav
A BIG WET STAIN WAS ON THE ROUND CARPET,data/american/speaker_01/american_s01_532.wav
THE KITE DIPPED AND SWAYED,data/american/speaker_01/american_s01_533.wav
BUT STAYED ALOFT,data/american/speaker_01/american_s01_534.wav
THE PLEASANT HOURS FLY BY MUCH TOO SOON,data/american/speaker_01/american_s01_535.wav
THE ROOM WAS CROWDED WITH A WILD MOB,data/american/speaker_01/american_s01_536.wav
THIS STRONG ARM SHALL SHIELD YOUR HONOR,data/american/speaker_01/american_s01_537.wav
SHE BLUSHED WHEN HE GAVE HER A WHITE ORCHID,data/american/speaker_01/american_s01_538.wav
THE BEETLE DRONED IN THE HOT JUNE SUN,data/american/speaker_01/american_s01_539.wav
PRESS THE PEDAL WITH YOUR LEFT FOOT,data/american/speaker_01/american_s01_540.wav
NEAT PLANS FAIL WITHOUT LUCK,data/american/speaker_01/american_s01_541.wav
THE BLACK TRUNK FELL FROM THE LANDING,data/american/speaker_01/american_s01_542.wav
THE BANK PRESSED FOR PAYMENT OF THE DEBT,data/american/speaker_01/american_s01_543.wav
THE THEFT OF THE PEARL PIN WAS KEPT SECRET,data/american/speaker_01/american_s01_544.wav
SHAKE HANDS WITH THIS FRIENDLY CHILD,data/american/speaker_01/american_s01_545.wav
THE VAST SPACE STRETCHED INTO THE FAR DISTANCE,data/american/speaker_01/american_s01_546.wav
A RICH FARM IS RARE IN THIS SANDY WASTE,data/american/speaker_01/american_s01_547.wav
HIS WIFE GRIN EARNED MANY FRIENDS,data/american/speaker_01/american_s01_548.wav
FLAX MAKES A FINE BRAND OF PAPER,data/american/speaker_01/american_s01_549.wav
HURDLE THE PIT WITH THE AID OF A LONG POLE,data/american/speaker_01/american_s01_550.wav
